ticker,date,base_strategy,routing,median_is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps,reversion_5m_bps,price_var,pov_pct,oversize_count,null_nbbo_count,n_fills,arrival_mid,market_vwap
AMZN,20200115,vwap_following,naive,45.10893706610444,22.340713522056845,40.86605577056942,21.790541743642287,11.17945974859666,12.624414657897807,0.024514310228595942,12,0,12,1876.175,1871.8937181300482
AMZN,20200115,vwap_following,top1,27.13985102668742,4.330529678028882,4.792677716703534,3.387488449866294,12.301372940189557,2.448914880290663,0.024514310228595942,12,0,12,1876.175,1871.8937181300482
AMZN,20200115,vwap_following,weighted,114.99641024957444,92.38802909880974,180.84260569094724,93.6133632847255,11.17945974859666,21.22111162940994,0.024514310228595942,12,0,12,1876.175,1871.8937181300482
AMZN,20200115,ac_rn,nbbo,25.99778805282106,3.1858546469410065,3.4519676325143425,1.1285181456169535,11.308648576392365,2.1071464089380605,0.024514310228595942,41,0,60,1876.175,1871.8937181300482
AMZN,20200115,ac_rn,naive,38.819182645543115,16.036573556362058,29.152365769797715,14.268187261884371,11.308648576392365,9.79337433696653,0.024514310228595942,46,0,60,1876.175,1871.8937181300482
AMZN,20200115,ac_rn,top1,26.469327221607582,3.65847229153774,4.397688799508868,1.6016594968385496,11.308648576392365,2.1409054726768795,0.024514310228595942,48,0,60,1876.175,1871.8937181300482
AMZN,20200115,ac_rn,weighted,84.98155022852168,62.304520908903875,121.68612751238199,61.69028586118729,11.308648576392365,19.170625519179318,0.024514310228595942,35,0,60,1876.175,1871.8937181300482
AMZN,20200115,ac_ra,nbbo,14.860191613257745,-7.977215028228432,3.381834422133691,0.3656805276779017,11.308648576392365,2.1071464089380605,0.024514310228595942,22,0,60,1876.175,1871.8937181300482
AMZN,20200115,ac_ra,naive,33.86400522338723,11.070062952704255,41.444210566329915,19.84226028812653,11.308648576392365,9.79337433696653,0.024514310228595942,23,0,60,1876.175,1871.8937181300482
AMZN,20200115,ac_ra,top1,15.181275733873775,-7.655396543470352,4.025348960814314,0.6875587537094714,11.308648576392365,2.1409054726768795,0.024514310228595942,22,0,60,1876.175,1871.8937181300482
AMZN,20200115,ac_ra,weighted,85.61741841779252,62.94184341736176,145.0098990735026,73.01012354382608,11.308648576392365,19.170625519179318,0.024514310228595942,21,0,60,1876.175,1871.8937181300482
AMZN,20200116,twap,nbbo,24.448804329597596,0.940389156688699,3.733933309278504,1.016020101740164,-9.961279542424485,3.363777319191523,0.021763875014418566,49,0,60,1878.2350000000001,1873.8191519212062
AMZN,20200116,twap,naive,98.80883382537641,75.47565573073695,152.73809552742264,88.10131621384129,-11.194429566149683,60.17140677917802,0.021763875014418566,46,0,60,1878.2350000000001,1873.8191519212062
AMZN,20200116,twap,top1,25.125072208747774,1.6182507308397183,5.089736132266204,1.6942259545861005,-11.194429566149683,3.3777755316736093,0.021763875014418566,49,0,60,1878.2350000000001,1873.8191519212062
AMZN,20200116,twap,weighted,25.65828557129406,2.152720665665231,6.1573613372993865,2.2284275241241285,-11.194429566149683,3.3282142443804887,0.021763875014418566,44,0,60,1878.2350000000001,1873.8191519212062
AMZN,20200116,vwap_following,nbbo,22.862810031759754,-0.6493427002758634,4.112490218142643,0.985710355867561,-14.38136047134411,3.4893824885665974,0.021763875014418566,12,0,12,1878.2350000000001,1873.8191519212062
AMZN,20200116,vwap_following,naive,118.17933858116625,94.89180907866731,195.58317193300863,112.71467537665765,-17.815426820120692,79.00860322832514,0.021763875014418566,12,0,12,1878.2350000000001,1873.8191519212062
AMZN,20200116,vwap_following,top1,23.460147425641868,-0.05059761922155597,5.310693653235703,1.5852342865550766,-16.956689454171205,3.5427958271296656,0.021763875014418566,12,0,12,1878.2350000000001,1873.8191519212062
AMZN,20200116,vwap_following,weighted,24.853945326329466,1.346484909961628,8.099135775023733,2.980852721355606,-17.815426820120692,3.393176195980682,0.021763875014418566,12,0,12,1878.2350000000001,1873.8191519212062
AMZN,20200116,ac_rn,nbbo,24.448804329597596,0.940389156688699,3.733933309278504,1.016020101740164,-9.961279542424485,3.363777319191523,0.021763875014418566,49,0,60,1878.2350000000001,1873.8191519212062
