window,ticker,strategy,is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps
early_mid,DLTR,pov_5pct_cap,-10.690917059273522,1.6909977494994897,4.670203364297871,1.0846556708918134
early_mid,DLTR,toth,-10.690588364192266,1.6913260380279398,4.670203472031212,1.0848744533496535
early_mid,DLTR,rl_v4,0.23764654323219517,12.606044148784209,4.862519765326345,3.05731337914283
early_mid,EA,twap,6.567787926040066,11.682310065056734,3.937839175764559,1.527393266649324
early_mid,EA,ac_ra,-4.687280017815441,0.43300233380420305,5.017362489270401,2.8139673167193258
early_mid,EA,vwap_following,6.869146803297024,11.983514710352457,3.6090868246537364,4.254120762442436
early_mid,EA,pov_5pct_cap,6.875918912898902,11.990283354067566,3.6089995108523674,4.253053331899653
early_mid,EA,toth,6.877522833593683,11.991886453894429,3.608198954715275,4.254390548023149
early_mid,EA,rl_v4,-5.69766094898237,-0.5768614961775045,5.240684829624204,2.22137955221643
early_mid,EBAY,twap,12.21957709003752,1.935878121102648,2.803764671129188,1.16826206020974
early_mid,EBAY,ac_ra,10.39658311161274,0.11100713692658873,2.803252503075698,0.9434252585039876
early_mid,EBAY,vwap_following,12.618680857022223,2.335392816524226,2.8038775193512193,2.9482847075248255
early_mid,EBAY,pov_5pct_cap,12.618680857022223,2.335392816524226,2.8038775193512193,2.9482847075248255
early_mid,EBAY,toth,12.61756056574733,2.334271371766002,2.8038772045308757,2.948845559888156
early_mid,EBAY,rl_v4,9.98711665032781,-0.29888092251603177,2.8031373406672326,0.6264571082893162
early_mid,EXC,twap,-19.97798910139737,3.7232757511405894,2.1324981953567868,1.8481664450217439
early_mid,EXC,ac_ra,-5.6572283363613325,18.01016217591848,2.135546908031069,1.2791947170122824
early_mid,EXC,vwap_following,-13.910460519285152,9.776452195744978,2.1337910599837184,3.6067263062357178
early_mid,EXC,pov_5pct_cap,-13.910460519285152,9.776452195744978,2.1337910599837184,3.6067263062357178
early_mid,EXC,toth,-13.910460519285152,9.776452195744978,2.1337910599837184,3.6067263062357178
early_mid,EXC,rl_v4,-2.252591088793796,21.40674609151072,2.136272578085129,1.2158817794593662
early_mid,EXPE,twap,-7.820752176643497,0.6884617395022545,3.9920758499905147,2.1237352675172683
early_mid,EXPE,ac_ra,0.8153666636748429,9.317237664271119,4.919288896857374,2.03109401533192
early_mid,EXPE,vwap_following,-8.859168835832332,-0.349071999248062,3.962571672047152,0.08895401463989185
early_mid,EXPE,pov_5pct_cap,-8.86042545552346,-0.3503275504902218,3.9625707100692735,0.08756242803530213
early_mid,EXPE,toth,-8.861053765370938,-0.3509553261132134,3.962750073624954,0.08881961797477769
early_mid,EXPE,rl_v4,4.806121533083655,13.304599368703098,5.314858993439592,2.0278063370703308
early_mid,FAST,twap,19.453686200376605,-17.064403255964777,8.889526371272385,4.978987868115766
early_mid,FAST,ac_ra,33.443694301916345,-3.0232067373500557,10.07387325158556,4.265537425931687
early_mid,FAST,vwap_following,20.54064272211536,-15.973469639761651,8.657280944891204,1.6072153812595267
early_mid,FAST,pov_5pct_cap,20.54064272211536,-15.973469639761651,8.657280944891204,1.6072153812595267
early_mid,FAST,toth,20.550904671884858,-15.963170142268028,8.657827236679141,1.6083017836413533
early_mid,FAST,rl_v4,38.44801512287696,1.9994245277147498,10.381895078671768,2.564558804028648
early_mid,FB,twap,7.045275102075646,1.9602635231024192,1.302138527250707,0.43076763303124366
early_mid,FB,ac_ra,4.708159444160075,-0.37804139870046627,1.5214815313081769,0.8054816483327019
early_mid,FB,vwap_following,6.617473888422293,1.5322446186674286,1.3121151972211427,0.42893604406513364
early_mid,FB,pov_5pct_cap,6.617473888422293,1.5322446186674286,1.3121151972211427,0.42893604406513364
early_mid,FB,toth,6.6192785761003865,1.5340502246782874,1.3121604734594452,0.4287325318856784
early_mid,FB,rl_v4,3.8148841616082563,-1.2717712330120041,1.6345841053800263,0.7540295630068075
early_mid,FISV,twap,40.679131083656344,3.655259593566462,3.2900091832916285,1.3066791441942311
early_mid,FISV,ac_ra,41.68667606334533,4.666550131445552,4.526122477347475,1.00051485106417
early_mid,FISV,vwap_following,43.25147168559881,6.23716289653328,3.6945393651017184,3.9749161929152774
early_mid,FISV,pov_5pct_cap,43.25147168559881,6.23716289653328,3.6945393651017184,3.9749161929152774
early_mid,FISV,toth,43.25147168559881,6.23716289653328,3.6945393651017184,3.9749161929152774
early_mid,FISV,rl_v4,39.6017743139009,2.573897739617288,5.49658632726187,-0.05470190826131148
early_mid,FOX,twap,-20.002851587815087,3.834716937965224,2.586855281972143,0.6089063887900821
early_mid,FOX,ac_ra,-11.307323395984254,12.509558484072423,2.5890965122570333,1.7391786411937733
early_mid,FOX,vwap_following,-21.072974724562062,2.767139622210622,2.586578626673022,0.18300190993666454
early_mid,FOX,pov_5pct_cap,-21.069086195722747,2.7710189002469128,2.5865796277017625,0.1842947388365418
early_mid,FOX,toth,-21.072974724562062,2.767139622210622,2.586578626673022,0.18300190993666454
early_mid,FOX,rl_v4,-7.317952041482146,16.48943913139148,2.590644938704088,1.928383987067808
early_mid,FOXA,twap,-13.757245918239338,0.4217029703938514,2.5275399294561454,0.341774093230821
early_mid,FOXA,ac_ra,-8.05695481585017,6.11392276306318,2.528973107521514,1.4660380241591366
early_mid,FOXA,vwap_following,-11.09555752436564,3.079622554742078,2.5282124084731703,0.05101407615715203
early_mid,FOXA,pov_5pct_cap,-11.09555752436564,3.079622554742078,2.5282124084731703,0.05101407615715203
early_mid,FOXA,toth,-11.092773066701886,3.082403069761532,2.5282131152780094,0.05101160171301822
early_mid,FOXA,rl_v4,-4.788760916335936,9.377489073439655,2.529797082422873,1.6286765711740698
early_mid,GILD,twap,29.795099516291312,2.2449106840859696,1.7231014913890879,-0.05066739951797575
early_mid,GILD,ac_ra,12.305764808504662,-15.29275146316241,1.76765600632687,-0.25199518511616104
early_mid,GILD,vwap_following,26.727142970422967,-0.831523398905367,1.706074013321149,-3.8288268342207328
early_mid,GILD,pov_5pct_cap,26.727142970422967,-0.831523398905367,1.706074013321149,-3.8288268342207328
early_mid,GILD,toth,26.733010863530865,-0.825639291329985,1.7062343231730415,-3.826608601122023
early_mid,GILD,rl_v4,8.404250257710512,-19.20504688192054,1.7272041318775013,-0.15296216484515165
early_mid,GOOG,twap,4.538718266019678,3.7122555831828903,3.743518103393116,1.602171606532143
early_mid,GOOG,ac_ra,-0.6659644027183222,-1.4928574284758085,3.4408575831424857,1.3891483073534001
early_mid,GOOG,vwap_following,4.777869822082122,3.951426913203841,3.36506984735688,3.025259880547099
early_mid,GOOG,pov_5pct_cap,4.778817537506789,3.952374706989217,3.3651042227319756,3.0247859825572814
early_mid,GOOG,toth,4.777869822082122,3.951426913203841,3.36506984735688,3.025259880547099
early_mid,GOOG,rl_v4,-0.9487245045783521,-1.7756409100144541,3.8275974190804263,1.8648139488305904
early_mid,GOOGL,twap,4.431787085217571,2.958624038143585,3.550712678064991,1.493161615259014
early_mid,GOOGL,ac_ra,0.0498916659563078,-1.4239171919680764,3.6620774740541835,1.4580477088560644
early_mid,GOOGL,vwap_following,6.487295060993048,5.014434958016724,3.514312128276488,2.66303099149651
early_mid,GOOGL,pov_5pct_cap,6.4874588415948695,5.014598762756796,3.514264352138054,2.6635879332055827
early_mid,GOOGL,toth,6.4873564787164035,5.014496384791923,3.5143394696292383,2.6630275737452496
early_mid,GOOGL,rl_v4,-0.10947368421187567,-1.5833060296599155,4.213839388124705,1.9932553658884289
early_mid,IDXX,twap,86.16274289662867,4.897720338228836,13.068881540613843,4.895819547948266
early_mid,IDXX,ac_ra,66.62706624060688,-14.798092818218922,15.713597998633665,4.64567509445575
early_mid,IDXX,vwap_following,89.8075136022101,8.572367706693443,13.468167143340779,6.9411090518329175
early_mid,IDXX,pov_5pct_cap,89.80903359530309,8.573900159368916,13.468938227859056,6.9402789956742685
early_mid,IDXX,toth,65.99312548579425,-15.437230068435357,14.469062896253734,-0.7343474457467782
early_mid,IDXX,rl_v4,66.03886345970704,-15.391117174359424,14.43074804455255,3.2300829344922586
early_mid,ILMN,twap,4.703243905084822,-3.193031877116561,8.610909300853097,5.244445986197903
early_mid,ILMN,ac_ra,18.28074580368978,10.395196236231282,9.90091430459097,4.37806825804003
early_mid,ILMN,vwap_following,5.355403667023732,-2.5403569095304364,7.781115963939986,7.510911445942032
early_mid,ILMN,pov_5pct_cap,5.360363292573577,-2.5353933658807013,7.780810597145626,7.510667387243567
early_mid,ILMN,toth,5.355403667023732,-2.5403569095304364,7.781115963939986,7.510911445942032
early_mid,ILMN,rl_v4,20.24596642954146,12.361969384675666,9.326725099331037,4.3181421557061
early_mid,INCY,twap,15.151951355714658,-2.6739967378466805,7.9077626447978,3.068457043095374
early_mid,INCY,ac_ra,-14.280449215110249,-32.1589429700866,9.562581854916338,5.9784218867727015
early_mid,INCY,vwap_following,9.272321151580432,-8.564123845120305,9.545839554243727,5.944526994965475
early_mid,INCY,pov_5pct_cap,9.272321151580432,-8.564123845120305,9.545839554243727,5.944526994965475
early_mid,INCY,toth,9.281628094559322,-8.554800286457166,9.545474803581318,5.94403197905356
early_mid,INCY,rl_v4,-20.088850282310048,-37.977713775055676,10.109267395431488,7.660814981878296
early_mid,INTC,twap,-1.753383205851324,2.1538436948648427,1.6806611434919116,0.8966902612148367
early_mid,INTC,ac_ra,-6.6067075733397385,-2.6975847011073784,1.6798456259591605,1.3577566519088125
early_mid,INTC,vwap_following,-1.5797259813410074,2.3274330794521867,1.6806900303502392,2.3862116045889983
early_mid,INTC,pov_5pct_cap,-1.5797259813410074,2.3274330794521867,1.6806900303502392,2.3862116045889983
early_mid,INTC,toth,-1.5803984197703607,2.326760903713726,1.6806899174208014,2.3863793047477784
early_mid,INTC,rl_v4,-7.398167605279508,-3.488735545866745,1.6797127386239339,1.6440400093368774
early_mid,INTU,twap,20.29388414907953,2.103228242937652,3.8276873299252254,1.701790804932181
early_mid,INTU,ac_ra,19.57679389313111,1.384830900192472,4.692459782230464,1.857930847260269
early_mid,INTU,vwap_following,22.030103277950992,3.842612090728124,3.9294956005066326,3.5319136492324854
early_mid,INTU,pov_5pct_cap,22.0292411315679,3.841748372855046,3.9293508649611346,3.5329927344417946
early_mid,INTU,toth,22.03089357880625,3.8434038321158703,3.929927786261922,3.533695906153534
early_mid,INTU,rl_v4,18.96341266276903,0.7703316201833086,5.4446382884599505,1.533799330748487
early_mid,ISRG,twap,5.794163853325171,6.345634823323388,10.007209933172822,4.980177802379988
early_mid,ISRG,ac_ra,10.47100310859704,11.022216014960897,12.23215631436036,6.085820771697475
early_mid,ISRG,vwap_following,10.50892469164273,11.060135505528951,11.400816449974442,7.3599570576170965
early_mid,ISRG,pov_5pct_cap,10.508289601229412,11.059500450159332,11.40068361966317,7.359314498437497
early_mid,ISRG,toth,14.754420563558085,15.30539711493611,12.311249071482202,7.010114240000618
early_mid,ISRG,rl_v4,12.529949527017711,13.081048822635786,14.180124267833794,6.731534695263413
early_mid,JD,twap,-38.3499313615361,-1.037413989940487,2.4861051616312966,1.952538190414252
early_mid,JD,ac_ra,-28.814925745662322,8.462150037912032,2.4884732820379996,3.8066493023677133
early_mid,JD,vwap_following,-32.87033570448036,4.421814026064559,2.487466390149174,3.6029577638242025
early_mid,JD,pov_5pct_cap,-32.87033570448036,4.421814026064559,2.487466390149174,3.6029577638242025
early_mid,JD,toth,-32.87033570448036,4.421814026064559,2.487466390149174,3.6029577638242025
early_mid,JD,rl_v4,-23.730937227009882,13.527241386091605,2.489737096822565,4.2179061781511535
early_mid,KHC,twap,14.552260111025191,1.6194640292555191,3.176216062999136,0.6385575155948197
early_mid,KHC,ac_ra,1.834734337823251,-11.114533030139471,3.1721715752868707,1.0628409922143767
early_mid,KHC,vwap_following,12.99159397303882,0.056776572101488856,3.1757207355195614,-2.899632921582242
early_mid,KHC,pov_5pct_cap,12.99159397303882,0.056776572101488856,3.1757207355195614,-2.899632921582242
early_mid,KHC,toth,12.987470261697757,0.05264751987644383,3.1757194195178684,-2.899951140923011
early_mid,KHC,rl_v4,-1.1844567803290238,-14.137634497039251,3.171212807119775,1.5511716777228677
early_mid,KLAC,twap,39.07700002778841,12.486914638207843,8.190139420148666,2.930885975717991
early_mid,KLAC,ac_ra,10.334509684051524,-16.332302056345256,7.549363089071235,3.810621080702303
early_mid,KLAC,vwap_following,50.93378164337203,24.375347219831944,7.792647338763728,6.688499270402501
early_mid,KLAC,pov_5pct_cap,50.94295162142178,24.38454167658707,7.792930329717551,6.688506732969796
early_mid,KLAC,toth,50.93378164337203,24.375347219831944,7.792647338763728,6.688499270402501
early_mid,KLAC,rl_v4,4.6236140828689765,-22.05844255016344,6.821632535129913,3.4659979813777877
early_mid,LBTYA,twap,5.914505956547385,4.188500200825034,4.751394091071223,2.1463033101225433
early_mid,LBTYA,ac_ra,6.573697734168215,4.847805822659321,4.970504482038546,1.8412933707288477
early_mid,LBTYA,vwap_following,5.61784629759462,3.8917893079420454,4.673344913415086,5.14640414463777
early_mid,LBTYA,pov_5pct_cap,5.61784629759462,3.8917893079420454,4.673344913415086,5.14640414463777
early_mid,LBTYA,toth,5.61784629759462,3.8917893079420454,4.673344913415086,5.14640414463777
early_mid,LBTYA,rl_v4,5.98551740248614,4.259523910633702,4.873659288285406,1.8055176710060261
early_mid,LBTYK,twap,7.547555339329836,1.1219122297361372,4.86749323172697,2.356904495049474
early_mid,LBTYK,ac_ra,10.000000000002533,3.575933934104843,4.868689282013228,1.8824818087254065
early_mid,LBTYK,vwap_following,9.054244709316436,2.6295704758041762,4.868225368768925,7.1759859984704315
early_mid,LBTYK,pov_5pct_cap,9.054244709316436,2.6295704758041762,4.868225368768925,7.1759859984704315
early_mid,LBTYK,toth,9.05375820968081,2.6290836633251273,4.868225131510235,7.174523654104891
early_mid,LBTYK,rl_v4,8.799805400143624,2.3749675495210654,4.868104819912305,1.763271504212089
early_mid,LRCX,twap,-26.243763036442225,1.4666837543826445,5.073807096816754,3.3337136586998266
early_mid,LRCX,ac_ra,-18.062673477100727,9.625162488345957,6.164237497481268,4.342575860312966
early_mid,LRCX,vwap_following,-22.504311265130777,5.195800460859762,4.676521303398449,8.041468403225847
early_mid,LRCX,pov_5pct_cap,-22.506117890521697,5.19399882860465,4.676946271955066,8.04069340902692
early_mid,LRCX,toth,-22.506183585988317,5.193933314706596,4.676487800808089,8.041434336625843
early_mid,LRCX,rl_v4,-15.335293248157445,12.345004807130794,6.842598606029099,5.234892491526357
early_mid,LULU,twap,2.368486198784163,8.229594098999224,7.104639119518634,3.6466522455245185
early_mid,LULU,ac_ra,6.906919173164124,12.765366418670716,8.222062571824582,4.4861066576149335
early_mid,LULU,vwap_following,5.893592441307536,11.752633749248355,8.091827883485022,3.8066419218880676
early_mid,LULU,pov_5pct_cap,5.893592441307536,11.752633749248355,8.091827883485022,3.8066419218880676
early_mid,LULU,toth,5.893592441307536,11.752633749248355,8.091827883485022,3.8066419218880676
early_mid,LULU,rl_v4,8.448281553005305,14.305825175367845,8.438884630832849,4.250747088401103
early_mid,MAR,twap,11.41501844896097,4.30128926161736,5.235580918286679,2.2923856738686745
early_mid,MAR,ac_ra,7.986238074663992,0.8700669583513951,5.596383011103707,2.4071187873498627
early_mid,MAR,vwap_following,12.898780041884272,5.786107568596772,6.037671422348199,2.8865223423269706
early_mid,MAR,pov_5pct_cap,12.898580593693335,5.785907978361648,6.0374053676177315,2.8871543119405927
early_mid,MAR,toth,12.132699531298055,5.019481466287792,6.03251314040691,2.9552030238425573
early_mid,MAR,rl_v4,7.31635807599,0.19970988060090078,5.7144916396937795,2.1947970388232996
early_mid,MCHP,twap,-31.27227677342613,-4.358714781077159,5.217360510354487,3.3324374095171554
early_mid,MCHP,ac_ra,-10.971368266493254,15.887727079499463,5.885043215785112,4.113943063379234
early_mid,MCHP,vwap_following,-32.958245388638666,-6.040159999895823,5.468662216294298,1.4117730601235525
early_mid,MCHP,pov_5pct_cap,-32.958245388638666,-6.040159999895823,5.468662216294298,1.4117730601235525
early_mid,MCHP,toth,-32.96081490318399,-6.042722620521101,5.468752727149731,1.4112690152115417
early_mid,MCHP,rl_v4,-6.746627512158656,20.10113299822635,6.125893982283171,4.264532475982669
early_mid,MDLZ,twap,4.369445198657602,-1.5195896178893746,1.8107478010121574,0.7558923410576959
early_mid,MDLZ,ac_ra,1.2359489546537266,-4.654931995399014,1.8101813389600243,0.7465355034130132
early_mid,MDLZ,vwap_following,3.843243732464059,-2.0461011014187864,1.8106521220745435,1.6349460289398057
early_mid,MDLZ,pov_5pct_cap,3.843243732464059,-2.0461011014187864,1.8106521220745435,1.6349460289398057
early_mid,MDLZ,toth,3.8419766494707503,-2.047368930927868,1.810651892758917,1.6356699619769581
early_mid,MDLZ,rl_v4,-0.4449271427131912,-6.336798399260898,1.8098769954680125,0.9627801220387546
early_mid,MELI,twap,-10.364388022299094,10.510265852613234,20.202830897115188,10.965168657058605
early_mid,MELI,ac_ra,-2.31767468731469,18.54019934330951,27.139806092942205,15.001622232075123
early_mid,MELI,vwap_following,-9.454730981911167,11.418025981447604,19.989996311535233,11.12958940817158
early_mid,MELI,pov_5pct_cap,-9.457462053856835,11.415300604617453,19.988268338530215,11.128687537765098
early_mid,MELI,toth,-9.454730981911167,11.418025981447604,19.989996311535233,11.12958940817158
early_mid,MELI,rl_v4,2.3965906618299258,23.244634015605275,30.87758526836482,17.079186412894177
early_mid,MNST,twap,24.18016405667559,0.8006619047747039,3.437676912889112,1.4197720777796576
early_mid,MNST,ac_ra,9.823713646533768,-13.589434528328379,4.324383641610024,2.2717478872806756
early_mid,MNST,vwap_following,24.43087248322156,1.0519578958812121,4.157562549090613,2.6452151059819995
early_mid,MNST,pov_5pct_cap,24.43087248322156,1.0519578958812121,4.157562549090613,2.6452151059819995
early_mid,MNST,toth,24.42788963460018,1.048968056604738,4.157710897677298,2.6449895935633227
early_mid,MNST,rl_v4,6.611483967184755,-16.809192444146756,4.736771806086438,2.9779072837622382
early_mid,MSFT,twap,24.734187854592236,1.6702752805745285,0.6420619789438564,-0.09920576256669639
early_mid,MSFT,ac_ra,21.290607270434577,-1.7812672409420198,0.6477609280440978,-1.0999911697815064
early_mid,MSFT,vwap_following,27.112058355595515,4.053643679917587,0.6532875229785684,2.7663548997268297
early_mid,MSFT,pov_5pct_cap,27.112058355595515,4.053643679917587,0.6532875229785684,2.7663548997268297
early_mid,MSFT,toth,27.112058355595515,4.053643679917587,0.6532875229785684,2.7663548997268297
early_mid,MSFT,rl_v4,19.49269054122849,-3.583340951529729,0.6520006431667097,-1.4893053922461121
early_mid,MU,twap,8.337364071332939,1.895146537452029,1.7411935201962978,0.581670020298837
early_mid,MU,ac_ra,0.5296215745919416,-5.9176300739749115,1.739830579249921,1.1525714559554778
early_mid,MU,vwap_following,7.7585036972574715,1.3159129377596233,1.7410906016487027,0.9065645663623767
early_mid,MU,pov_5pct_cap,7.7585036972574715,1.3159129377596233,1.7410906016487027,0.9065645663623767
early_mid,MU,toth,7.7585036972574715,1.3159129377596233,1.7410906016487027,0.9065645663623767
early_mid,MU,rl_v4,-0.6969986950768531,-7.145041218485723,1.7396163970158733,1.2516460476035274
early_mid,MXIM,twap,23.944345575150177,-10.93431427128994,4.647608410006522,1.2309903362603472
early_mid,MXIM,ac_ra,7.743730787896767,-27.191570255429333,5.185151357447822,2.1723852217076813
early_mid,MXIM,vwap_following,20.352855524996393,-14.538361023625473,4.140538175922111,0.22035386217931452
early_mid,MXIM,pov_5pct_cap,20.36143018928924,-14.529756380269804,4.140378327113653,0.21897502624865173
early_mid,MXIM,toth,20.360135900339053,-14.531055194361553,4.1403776153672815,0.22099982015246966
early_mid,MXIM,rl_v4,3.970393140275342,-30.978100387621428,5.320826929384673,1.1470204513099589
early_mid,NFLX,twap,-15.342809635218089,3.824611653587283,3.5947313032369475,1.6473027410346561
early_mid,NFLX,ac_ra,-17.13918686266881,2.031672343316892,4.134133571769972,3.5874717513063
early_mid,NFLX,vwap_following,-11.570741182185133,7.589461100087589,3.3834538753370276,3.6196864919591554
early_mid,NFLX,pov_5pct_cap,-11.570741182185133,7.589461100087589,3.3834538753370276,3.6196864919591554
early_mid,NFLX,toth,-11.570741182185133,7.589461100087589,3.3834538753370276,3.6196864919591554
early_mid,NFLX,rl_v4,-14.850807104279557,4.315672587222065,4.788231973615183,4.375194518647598
early_mid,NTAP,twap,9.940885914598047,10.804366927126134,5.421889921929626,2.651459528207373
early_mid,NTAP,ac_ra,8.115200764815851,8.978839578658595,5.741629501686865,3.713486722541823
early_mid,NTAP,vwap_following,9.476736775016512,10.340257905822622,4.871581674706582,4.04474698473831
early_mid,NTAP,pov_5pct_cap,9.476736775016512,10.340257905822622,4.871581674706582,4.04474698473831
early_mid,NTAP,toth,9.479604843849717,10.343125726757094,4.871742400124668,4.0441086431877356
early_mid,NTAP,rl_v4,7.450127469720198,8.31382376852431,5.2802633742742575,3.393157345722579
early_mid,NTES,twap,21.45936258978496,-8.747394172522428,14.165965480953968,7.309157602982665
early_mid,NTES,ac_ra,39.85098421528271,9.699902051204946,11.844823800392172,3.3000592070074015
early_mid,NTES,vwap_following,24.199108256513835,-5.999354824988647,15.188614318182825,5.833853144642775
early_mid,NTES,pov_5pct_cap,24.196126220413376,-6.0023458882246805,15.189040544194972,5.8343325696663655
early_mid,NTES,toth,24.199108256513835,-5.999354824988647,15.188614318182825,5.833853144642775
early_mid,NTES,rl_v4,46.65742426631264,16.526946365574528,11.15919616048436,1.5691335001690845
early_mid,NVDA,twap,-5.7677702240639235,3.631847900152385,2.3983724294390183,1.2810947763191316
early_mid,NVDA,ac_ra,-8.51755903294569,0.8846422978090185,2.557475135327638,2.252755086619589
early_mid,NVDA,vwap_following,-4.511042278452038,4.887395250427057,2.102035008904747,2.5338034050327702
early_mid,NVDA,pov_5pct_cap,-4.511042278452038,4.887395250427057,2.102035008904747,2.5338034050327702
early_mid,NVDA,toth,-4.510961824693039,4.887475628606187,2.1021960362592687,2.5365412541988976
early_mid,NVDA,rl_v4,-9.058328975419915,0.34438036542147854,2.590587506694231,2.5266148084271642
early_mid,NXPI,twap,21.722151851574917,3.9863511722511964,6.531314815649915,2.377564251882645
early_mid,NXPI,ac_ra,1.206392966252689,-16.565873265134474,8.492387769953035,4.588750286147342
early_mid,NXPI,vwap_following,16.601594516053417,-1.1433076520895118,7.718467924034285,4.558430140261469
early_mid,NXPI,pov_5pct_cap,16.601594516053417,-1.1433076520895118,7.718467924034285,4.558430140261469
early_mid,NXPI,toth,16.59622978913164,-1.1486819144971543,7.718987502730923,4.558986926437423
early_mid,NXPI,rl_v4,-2.125996572529981,-19.90418592988589,8.985804565445392,5.313895341893771
early_mid,ORLY,twap,-33.214198370340235,9.247442119189252,10.960018152609097,7.292827370674612
early_mid,ORLY,ac_ra,-11.4573214632607,30.912241585566544,15.556207702206859,12.149343519167578
early_mid,ORLY,vwap_following,-37.12398432053784,5.354202803213333,9.015564240697426,6.246029824543465
early_mid,ORLY,pov_5pct_cap,-37.12809846519445,5.350106070058953,9.015147327938635,6.246629443834048
early_mid,ORLY,toth,-37.12398432053784,5.354202803213333,9.015564240697426,6.246029824543465
early_mid,ORLY,rl_v4,-23.104487846137253,19.314367262232757,12.541158285146413,9.521807253297244
early_mid,PAYX,twap,25.25667327854862,3.010538034398838,3.788020709965854,1.573171123973302
early_mid,PAYX,ac_ra,23.83836780957581,1.5890693947812455,4.7604320791444374,1.3840433241257226
early_mid,PAYX,vwap_following,26.60028336639055,4.35714470378181,3.8094540119339073,3.3291671714487197
early_mid,PAYX,pov_5pct_cap,26.600510059504174,4.357371902476931,3.808999827832557,3.328144612009749
early_mid,PAYX,toth,26.600510059504174,4.357371902476931,3.808999827832557,3.328144612009749
early_mid,PAYX,rl_v4,22.58396146217378,0.33186541215779775,5.185665328778539,0.8398161925513311
early_mid,PCAR,twap,19.056534647212615,6.467754695478442,5.211479427573305,2.018883851857656
early_mid,PCAR,ac_ra,19.733560735271105,7.145634704057947,6.290699153277783,1.6851685683668665
early_mid,PCAR,vwap_following,19.19007011559601,6.601458589685815,4.920368189712179,2.264780784658192
early_mid,PCAR,pov_5pct_cap,19.187543427451693,6.598928714676331,4.920114256638413,2.264968745045663
early_mid,PCAR,toth,19.187922430675854,6.59930819593027,4.920240555842792,2.2650330255943265
early_mid,PCAR,rl_v4,19.74038279325215,7.152465366574925,6.848493479083106,1.4963479039146517
early_mid,PEP,twap,-19.296696247191658,-2.377354761647378,1.9094072390050574,1.560558690505176
early_mid,PEP,ac_ra,-9.567839195977676,7.335073406412042,2.3633858712093847,1.960993402564525
early_mid,PEP,vwap_following,-19.189921237391022,-2.270760060196492,1.4192600570798695,2.907357835142672
early_mid,PEP,pov_5pct_cap,-19.189921237391022,-2.270760060196492,1.4192600570798695,2.907357835142672
early_mid,PEP,toth,-19.1876403293062,-2.2684830038254105,1.419118178280139,2.90750045636302
early_mid,PEP,rl_v4,-6.668234790979375,10.229781320310371,2.410220596177334,2.0368407966180304
early_mid,PYPL,twap,20.529949761688197,2.269085863006403,1.5920381826166883,0.48805806593241763
early_mid,PYPL,ac_ra,15.772424749876885,-2.497144672875619,1.7867198530546005,0.5871492241401958
early_mid,PYPL,vwap_following,21.131864828888222,2.8721023403079045,1.5374905853296645,2.249967557323519
early_mid,PYPL,pov_5pct_cap,21.131864828888222,2.8721023403079045,1.5374905853296645,2.249967557323519
early_mid,PYPL,toth,21.131864828888222,2.8721023403079045,1.5374905853296645,2.249967557323519
early_mid,PYPL,rl_v4,15.656232556140255,-2.613549480090242,1.9795916598563332,-0.012442146333512418
early_mid,QCOM,twap,-97.99829387929015,14.558000123162248,2.4093539772068775,3.5228873240735816
early_mid,QCOM,ac_ra,-41.343676690127246,70.58112247905657,2.3886093811112477,4.363558143753376
early_mid,QCOM,vwap_following,-95.01930049050851,17.5037884701187,2.760548962643322,2.5755335764775777
early_mid,QCOM,pov_5pct_cap,-95.01930049050851,17.5037884701187,2.760548962643322,2.5755335764775777
early_mid,QCOM,toth,-95.00735764555208,17.515598195388534,2.7605501977936413,2.581505251065109
early_mid,QCOM,rl_v4,-25.527297931330352,86.22120560719284,2.210219206832481,4.241976745790928
early_mid,QQQ,twap,3.798074549498761,9.181717712622573,0.5013863688162346,0.16128648578503318
early_mid,QQQ,ac_ra,2.397298085770344,7.781695663489645,0.5187723656016265,0.29915556674441807
early_mid,QQQ,vwap_following,4.714077332196057,10.097227164737388,0.5357058288012985,1.0350247969916575
early_mid,QQQ,pov_5pct_cap,4.714077332196057,10.097227164737388,0.5357058288012985,1.0350247969916575
early_mid,QQQ,toth,4.7134040977538065,10.09655429287825,0.5357057682763506,1.0350248726546394
early_mid,QQQ,rl_v4,2.0281860820009383,7.4127824519545635,0.49887521022620457,0.20811912870868463
early_mid,REGN,twap,2.0333441621771025,2.0461304016108226,10.488330890295353,4.964012716972308
early_mid,REGN,ac_ra,0.06671431355689457,0.07950306808203153,11.398242151933436,6.561078980572248
early_mid,REGN,vwap_following,1.6016633097260657,1.6144501012295147,10.326470123489365,4.362066520972124
early_mid,REGN,pov_5pct_cap,1.5959456825410099,1.6087324813566406,10.326594776019432,4.360982776245546
early_mid,REGN,toth,-0.022168799948188732,-0.00937993175186143,10.41797163098217,1.1161546017435124
early_mid,REGN,rl_v4,-2.9991293613157017,-2.9863366859321894,12.059792680653233,7.272801595832593
early_mid,ROST,twap,-2.4119169884983145,1.833703043567584,3.9178849629564887,2.1023577671983316
early_mid,ROST,ac_ra,0.7971820226558699,5.04143992175227,4.5878819835736895,3.0610544292974815
early_mid,ROST,vwap_following,1.3897211730256356,5.6337275631752455,4.468433213188481,4.05403349233052
early_mid,ROST,pov_5pct_cap,1.3911641132296777,5.635169890909427,4.468518943669942,4.054884395847529
